1.101870540643312424e+01,-9.717648814325059448e+00
1.071070499555666089e+01,-9.631414510889479530e+00
1.040536664105122000e+01,-9.536151879516204133e+00
1.010100966072347539e+01,-9.437788400180012971e+00
9.795864039987042915e+00,-9.341906530443386814e+00
9.488948740579301599e+00,-9.251858671344466600e+00
9.180165418955080980e+00,-9.168433472337422785e+00
8.870533059397343933e+00,-9.088207225374187459e+00
8.561105479930512629e+00,-9.007196776072452948e+00
8.252419880935237373e+00,-8.923404669361495678e+00
7.944702652051304881e+00,-8.836124856463280608e+00
7.638195492926914021e+00,-8.744688115994447841e+00
7.332735154537506794e+00,-8.649807960178577559e+00
7.027361367733584885e+00,-8.554648886800240604e+00
6.721029436311819261e+00,-8.462627995729160801e+00
6.412793091492888564e+00,-8.377218211742247789e+00
6.102303840974117932e+00,-8.300397259086636836e+00
5.790525217119660617e+00,-8.228968988160323406e+00
5.478521559725686885e+00,-8.158526837788425468e+00
5.167312782109791058e+00,-8.084664260771747379e+00
4.857652461008386879e+00,-8.004558423314998450e+00
4.549372035143347759e+00,-7.919290670677658461e+00
4.242066134833537561e+00,-7.830570958467051312e+00
3.935270997500797119e+00,-7.740098853467432427e+00
3.628063737041387071e+00,-7.651041590918113755e+00
3.318885562011615331e+00,-7.569117644597344707e+00
3.006516479387758789e+00,-7.500423239726803359e+00
2.690659741612649647e+00,-7.450198209655626513e+00
2.373253632367551713e+00,-7.410665646830705278e+00
2.056782272817879953e+00,-7.364384890889529522e+00
1.744961217983256985e+00,-7.293587680075028779e+00
1.441592376148412846e+00,-7.192389853811285150e+00
1.143761683013439168e+00,-7.075760125375910370e+00
8.456519540280656999e-01,-6.959849327740649905e+00
5.420330398306620889e-01,-6.859349608412805388e+00
2.330767194825497102e-01,-6.776640415032786358e+00
-7.913588998965835619e-02,-6.707175325847770431e+00
-3.930309914253364845e-01,-6.645712129990578809e+00
-7.056810390118889442e-01,-6.578307974484681075e+00
-1.010822910790191598e+00,-6.482870479386918738e+00
-1.299864228119441689e+00,-6.346203796417523080e+00
-1.577386572998016989e+00,-6.187195805526529035e+00
-1.855284535783455091e+00,-6.028855788216319844e+00
